"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDO24","OUT019",288.097415617164
"NCP42","OUT046",3612.99304485203
"FDR19","OUT018",1353.58622801545
"DRL01","OUT045",2701.50383238627
"FDV37","OUT046",2360.43459584076
"FDI41","OUT010",540.590604689287
"FDF58","OUT049",1037.60946201681
"NCF43","OUT018",1655.00323976582
"FDN02","OUT049",3919.26878088488
"NCP41","OUT035",1879.74659870556
"NCY17","OUT027",1348.7042496825
"FDL58","OUT027",5938.34702722553
"NCA30","OUT027",5343.56020963056
"FDE46","OUT018",1713.25042249884
"FDY38","OUT035",4801.24561028257
"NCH29","OUT027",2636.31455926178
"FDO20","OUT045",3614.85442143598
"FDP44","OUT018",1950.68778227818
"FDM02","OUT027",2336.60568640192
"FDJ14","OUT027",1882.74385263972
"FDH04","OUT010",179.967329229574
"DRK23","OUT046",3667.72610855219
"NCW05","OUT046",2071.53037052844
"FDF12","OUT049",2005.65485742936
"FDL51","OUT019",721.445305550389
"FDN03","OUT018",4141.67370439454
"DRJ37","OUT049",2881.17509838462
"FDM12","OUT019",770.819156728234
"FDA16","OUT045",4095.75988481844
"NCB07","OUT017",3715.85836008027
"NCI17","OUT019",181.196232574726
"FDR51","OUT046",2242.86898361986
"FDJ55","OUT045",4007.26546880958
"NCZ17","OUT013",903.057174983959
"FDU25","OUT013",772.060637205718
"NCG18","OUT045",1767.47941715439
"DRM11","OUT017",4970.24811441724
"FDH16","OUT035",1527.08931863311
"FDZ04","OUT018",1114.10329689865
"NCX53","OUT035",2439.11759452974
"FDX38","OUT027",1623.7214659564
"FDX09","OUT046",2231.40640693062
"NCW05","OUT018",1863.46758465957
"NCS41","OUT017",3069.49158042752
"FDI26","OUT046",2515.0531476432
"NCZ41","OUT027",3365.10518683402
"NCK06","OUT046",1442.64399429802
"FDX23","OUT027",2495.48257144954
"NCA42","OUT046",2152.11097612324
"FDC20","OUT049",1093.96113982066
"DRC49","OUT018",2159.68845628239
"FDX01","OUT013",1510.82410259586
"FDC08","OUT045",3810.68595866017
"FDC02","OUT017",5225.43770084885
"FDK10","OUT045",2497.86696194578
"DRC24","OUT013",2159.72141719709
"FDW16","OUT019",228.451519597866
"NCU06","OUT018",3454.75118734122
"DRA59","OUT045",2742.45957505328
"FDR24","OUT019",332.527301109645
"DRL35","OUT018",750.358145048259
"FDA49","OUT013",874.4476818932
"NCC55","OUT046",1004.17816770973
"DRD24","OUT019",205.836070332383
"NCE55","OUT049",2706.5943703941
"FDT33","OUT045",3316.93124528896
"NCT53","OUT013",2285.78636755466
"FDS26","OUT046",3998.83569989321
"FDL22","OUT018",1267.54713469804
"FDP44","OUT017",1813.52209558413
"FDC52","OUT018",2332.62404179468
"FDI53","OUT010",472.38319353247
"FDZ23","OUT046",2972.33798432141
"NCT18","OUT013",3102.71790716852
"FDR13","OUT046",1773.72197367776
"FDB09","OUT010",243.735372036861
"FDZ60","OUT013",1999.02492006477
"FDB11","OUT046",4361.469331208
"FDC10","OUT018",1803.89959255224
"FDW56","OUT035",2906.49710116343
"FDK14","OUT027",2480.60452256862
"DRE27","OUT027",2527.58301616681
"FDA38","OUT017",3993.40135034855
"FDT11","OUT045",3178.19145392486
"FDP15","OUT035",4828.96999713833
"FDV27","OUT035",1477.35674292542
"FDS36","OUT027",2925.22723767187
"FDY40","OUT027",1562.39476397226
"NCF19","OUT049",1004.65860597227
"FDF53","OUT045",2786.83358398994
"FDS14","OUT027",3668.57975310191
"FDE56","OUT046",1422.06083375279
"FDZ19","OUT035",2607.56304018713
"FDZ46","OUT013",1414.36265359838
"FDR16","OUT046",4014.25646015557
"FDG29","OUT018",626.618233962497
"NCE30","OUT017",3014.1363013193
"FDZ40","OUT046",841.577129797448
"FDG58","OUT018",2617.36698404735
"DRH03","OUT013",1415.19080929089
"FDZ47","OUT045",1908.36531303797
"FDV04","OUT018",2635.37022833961
"FDZ10","OUT018",2379.2258778577
"FDG46","OUT017",2108.59581374882
"NCF07","OUT045",1577.61273775303
"FDY44","OUT035",2618.14199267173
"FDB21","OUT013",3382.63265229482
"FDS20","OUT035",3983.26809651874
"FDS49","OUT049",1021.61009144768
"FDX55","OUT027",4010.99119400985
"NCQ02","OUT018",2799.55974505639
"FDR25","OUT013",4902.27683087917
"DRG39","OUT045",1188.04088966085
"FDB46","OUT046",3124.38158691746
"NCC30","OUT018",2488.61713881221
"FDE58","OUT035",2550.90312727417
"FDC05","OUT019",370.10506537097
"FDY15","OUT046",1799.21109740249
"FDG14","OUT046",1908.83611681294
"FDL08","OUT049",3977.25702425716
"FDQ47","OUT013",663.075240259895
"FDN12","OUT035",1550.60693850158
"FDW10","OUT013",2595.85489393551
"FDD02","OUT035",1828.80317373749
"FDX35","OUT010",654.840653736208
"FDT35","OUT046",2430.33100782002
"DRN47","OUT019",640.980231334232
"FDB11","OUT010",764.457153936619
"FDN20","OUT045",3297.62465214272
"FDB59","OUT035",2581.47307127981
"FDJ58","OUT045",3210.32108402804
"FDU60","OUT046",3603.96688171493
"FDS03","OUT049",1071.67270073476
"FDU40","OUT019",907.603980381757
"DRH15","OUT049",1013.59757996568
"FDD04","OUT027",4394.78173851297
"FDQ01","OUT046",3337.17311873423
"FDF28","OUT035",2425.36066088609
"FDD22","OUT010",362.765884658851
"FDY19","OUT046",1947.38485228979
"FDN33","OUT035",1476.63284630567
"FDV36","OUT035",2899.43054577748
"FDW01","OUT010",339.51032097763
"FDJ28","OUT049",3548.96199283235
"FDB17","OUT035",3577.79213911868
"FDM40","OUT049",2640.03571085227
"FDV46","OUT045",1850.49136351762
"FDQ44","OUT049",2308.31431162348
"NCD42","OUT046",555.400948817879
"DRH37","OUT046",2377.0944140616
"FDR10","OUT018",2407.03432683219
"NCD06","OUT027",1746.38037783084
"FDI53","OUT046",2811.83413785523
"FDG16","OUT035",3828.92304138047
"DRB25","OUT046",2319.6334029725
"FDY09","OUT046",2300.52706278459
"FDX48","OUT045",2375.42192161308
"FDC03","OUT010",484.827331621902
"FDT47","OUT035",1589.12381864632
"FDW44","OUT027",4477.15887387616
"FDT24","OUT017",2101.0855812423
"FDT12","OUT019",1251.22858319086
"NCS38","OUT035",1794.70581437332
"FDO39","OUT035",3778.64535602023
"FDA13","OUT046",1057.66341563178
"FDO48","OUT035",3989.36350851301
"DRJ01","OUT017",2919.861478841
"FDD53","OUT018",647.782629720398
"NCT05","OUT049",3142.08439200322
"FDQ51","OUT045",463.42176906883
"FDU60","OUT013",2691.81848785197
"FDC59","OUT046",1271.02627963337
"FDP36","OUT035",999.661384250816
"NCM19","OUT017",2261.13534234576
"FDL16","OUT035",1178.73106068021
"FDE50","OUT018",2866.16793729669
"NCR18","OUT013",460.542037621277
"NCD30","OUT035",1693.04942419761
"FDH31","OUT013",1331.26496114381
"FDD56","OUT019",383.919056897432
"FDC47","OUT049",3942.82567431978
"FDZ21","OUT045",1883.23500581636
"FDM01","OUT049",2351.31201651818
"FDF24","OUT013",1235.75244068843
"FDW23","OUT017",704.55612677287
"FDY52","OUT018",1092.54953596769
"DRH37","OUT027",3608.41994784505
"DRO47","OUT027",2147.83235657855
"FDR25","OUT049",4097.92541144125
"FDQ24","OUT027",5288.65526771643
"DRJ51","OUT018",3945.20961715329
"NCU06","OUT035",4245.36392662136
"NCV18","OUT018",1241.53014506269
"NCC06","OUT027",3208.26438663862
"FDZ01","OUT018",1389.68988354792
"FDT14","OUT017",2520.73288886541
"FDD11","OUT019",1070.18490770755
"FDN09","OUT017",3068.05189648606
"NCO18","OUT010",449.9538047615
"FDZ50","OUT045",3091.85253263309
"FDS44","OUT013",4272.14299142257
"FDI36","OUT045",2237.44162142037
"FDA26","OUT010",679.847774325386
"NCY53","OUT049",1949.2161530767
"FDF32","OUT049",1832.81757732303
"FDF59","OUT010",378.415831624141
"FDB20","OUT046",1206.98913427542
"DRH11","OUT035",1049.10071844897
"FDT03","OUT049",2860.44702606131
"NCH06","OUT035",3987.72197534458
"FDR55","OUT049",2903.96111826551
"FDI10","OUT035",3530.2505597426
"FDZ12","OUT045",2137.11900435332
"FDM12","OUT049",3075.23313233675
"DRB25","OUT045",1301.61906124831
"NCS41","OUT013",3330.64776607225
"NCT53","OUT049",2949.05136687391
"NCD55","OUT013",450.019819805286
"FDY08","OUT049",2337.62711580554
"NCP55","OUT049",903.654578306915
"FDA33","OUT013",2395.56013835322
"FDQ33","OUT013",2737.59866434217
"FDE45","OUT027",4016.93705029576
"FDT26","OUT013",1577.95399656461
"NCV53","OUT049",4038.30364327151
"FDK60","OUT027",2400.61741801059
"NCJ29","OUT046",1571.83517338436
"FDI15","OUT045",4174.67346040572
"FDX21","OUT013",1749.76071392905
"FDV49","OUT019",964.638754175724
"DRO59","OUT046",1913.73220954215
"FDZ14","OUT045",2013.13716122964
"FDP32","OUT027",3927.32062483198
"FDC33","OUT017",3241.41547270291
"FDT14","OUT010",183.519494518401
"NCN54","OUT027",2739.69954089141
"FDR57","OUT027",4920.96152179574
"DRK12","OUT046",637.953300628416
"FDX52","OUT049",2895.11463713764
"FDX08","OUT010",680.114500140864
"FDP10","OUT010",234.24657550874
"NCP50","OUT045",1257.44217838883
"NCL06","OUT013",4817.43244553021
"FDP25","OUT013",3142.03812831193
"FDE53","OUT013",1707.29357173712
"FDL27","OUT017",1006.36384253021
"FDC35","OUT049",3002.02020211897
"DRJ47","OUT010",681.138699020919
"FDD16","OUT018",1215.30375133423
"NCN42","OUT049",2172.19479391652
"FDC38","OUT027",3244.86785858166
"NCO07","OUT045",3223.23469107768
"FDQ20","OUT049",854.438159896656
"FDI32","OUT046",2632.47605758745
"FDN20","OUT010",393.958614810339
"DRJ51","OUT027",6611.03706472881
"FDU08","OUT045",1466.66395214773
"DRN37","OUT019",196.623402688034
"FDD05","OUT010",367.505901124014
"FDW15","OUT046",2728.22057608434
"FDI52","OUT046",2232.53527912421
"DRM11","OUT049",4132.87932789226
"NCO06","OUT045",755.911846118511
"FDU38","OUT049",3697.12736583654
"FDU59","OUT018",3292.43129555115
"FDJ10","OUT046",2333.6990847419
"FDM13","OUT049",2134.38982341268
"NCJ30","OUT019",370.038442374347
"FDM45","OUT018",2292.04416596427
"FDP36","OUT045",991.342663993057
"NCD30","OUT010",262.135753894477
"FDN48","OUT017",2300.47424785908
"FDY32","OUT049",2978.82572065274
"FDU47","OUT046",2253.66440961243
"FDF17","OUT019",916.359615349238
"FDP34","OUT017",2391.62980247368
"FDA47","OUT049",2688.08587670316
"DRD27","OUT027",2949.41992708767
"FDW38","OUT045",1095.40238500501
"FDZ15","OUT019",532.47676471329
"FDZ03","OUT027",5392.77351925039
"NCN19","OUT049",2695.71541365239
"FDG02","OUT035",2227.15583802012
"FDS31","OUT035",4420.5911168442
"FDW43","OUT019",1393.38758264362
"FDZ47","OUT010",318.869212786759
"FDO57","OUT017",2441.52778266511
"NCL07","OUT013",829.333440195995
"NCV42","OUT013",2049.13305057406
"FDP40","OUT017",2105.65042996232
"FDP48","OUT019",890.337011498223
"FDH21","OUT017",2521.02993772132
"NCP02","OUT049",1153.58940206837
"FDK24","OUT049",709.443140762844
"FDC41","OUT045",1304.38594110908
"FDF08","OUT017",1963.57089847445
"FDO49","OUT017",786.7467432679
"FDS56","OUT027",6074.63149426259
"FDX46","OUT018",1093.97390543207
"FDQ07","OUT013",3333.31932738709
"FDC32","OUT010",208.06240816092
"FDT21","OUT019",1417.77762796293
"FDG58","OUT045",2582.34855895879
"FDW14","OUT049",1024.22875681821
"DRA12","OUT027",3790.58266547462
"FDV27","OUT013",1868.1082845076
"DRD25","OUT013",2310.75951490276
"DRF48","OUT027",5052.04430913702
"FDX24","OUT017",1253.94889871939
"DRJ51","OUT046",3491.13083860502
"FDE45","OUT045",2199.31667356881
"FDE14","OUT046",2128.15139022614
"FDG53","OUT045",1931.99969822134
"FDT08","OUT046",2588.77091675273
"DRC27","OUT027",4615.79044606043
"FDG20","OUT035",2667.96913623478
"FDC21","OUT046",1743.56008107979
"FDV31","OUT018",2977.94421090137
"FDB58","OUT045",1913.65924485932
"FDV23","OUT046",2069.20310659369
"FDA25","OUT019",364.139392272817
"FDC15","OUT046",1885.76278146766
"FDU47","OUT049",2330.85196539462
"FDE23","OUT013",824.710030055154
"FDS08","OUT013",2706.94483329495
"FDW03","OUT027",2496.00347496753
"FDJ60","OUT018",1975.84908851748
"FDM34","OUT017",1960.95281443409
"FDW33","OUT013",1813.6560271161
"FDZ40","OUT013",1178.03325436197
"FDE33","OUT018",814.748794838387
"NCC06","OUT010",245.347908606666
"FDU11","OUT046",1847.48220333111
"FDL44","OUT017",2422.83441655236
"NCZ29","OUT017",1538.13114361909
"FDG28","OUT010",681.786628598823
"FDL12","OUT018",1262.11947512116
"FDD52","OUT017",2069.68674095392
"FDO15","OUT013",1005.08154125212
"NCN29","OUT027",1844.57388036245
"FDW36","OUT013",2002.59527554408
"FDB21","OUT046",3426.04611843039
"FDZ28","OUT013",1895.87673414293
"FDY10","OUT035",2011.04640184302
"DRG39","OUT017",849.846569032549
"FDN28","OUT013",1709.8674507254
"FDV15","OUT035",2369.02982925843
"DRI13","OUT035",3779.95660173756
"FDH20","OUT046",1486.68146626738
"FDY51","OUT013",4053.49978274176
"FDE16","OUT013",3380.60846033911
"FDX40","OUT018",515.365504343206
"FDC48","OUT018",1075.88549141674
"FDS14","OUT046",2536.89289683842
"FDX56","OUT017",4372.90205275669
"FDI10","OUT046",3745.24715804582
"FDI14","OUT013",2217.54906710217
"DRM48","OUT013",1261.90898159631
"NCH07","OUT027",4219.85630321294
"FDY26","OUT013",3763.76469907248
"FDD02","OUT027",2675.61587989864
"FDM12","OUT046",3587.5897749821
"DRF01","OUT010",429.071119741803
"FDV36","OUT046",2248.34427225373
"DRI59","OUT013",4169.13700946061
"FDV03","OUT018",2685.13309791489
"FDO39","OUT017",3026.73792162841
"NCB07","OUT018",3346.09792434614
"FDH38","OUT027",3650.52423397086
"FDZ13","OUT035",637.182170553943
"NCZ30","OUT046",1954.56455442875
"NCA06","OUT035",677.385401406132
"FDB04","OUT049",1572.71077244779
"FDN50","OUT013",1258.97996951288
"NCG06","OUT049",3064.65000165024
"NCY17","OUT018",497.836880484754
"FDC23","OUT046",2362.1460216695
"FDK33","OUT049",2767.06199994892
"FDR03","OUT049",3016.50940430727
"FDZ07","OUT045",1169.55160249027
"FDO38","OUT013",1978.14759379866
"FDS59","OUT046",2277.42728540959
"DRM11","OUT019",663.126942577726
"FDX52","OUT027",3745.52092839217
"DRJ35","OUT018",720.512577164759
"NCP53","OUT046",3819.09831753665
"FDW15","OUT019",693.447691830423
"DRI47","OUT045",2825.80412890719
"DRZ11","OUT035",1436.34414832059
"FDS02","OUT013",2400.03933550995
"DRD49","OUT018",3769.88109884307
"FDW38","OUT049",1149.43861891338
"FDR21","OUT019",653.205326700017
"FDE40","OUT013",874.309533138001
"FDI02","OUT045",2115.07329701923
"FDQ04","OUT045",521.669260456554
"FDY14","OUT017",3615.65799956291
"NCT54","OUT046",1055.38488099682
"DRD25","OUT017",2164.06240937917
"DRE01","OUT045",3691.33396830942
"FDJ12","OUT010",535.809688152325
"NCZ05","OUT049",2088.69956997282
"DRB25","OUT019",355.589529124714
"NCC31","OUT045",2993.45713405738
"FDM16","OUT045",1250.62018069835
"DRG11","OUT049",2086.93390947168
"FDV24","OUT027",3595.98549085019
"FDV43","OUT046",568.045435218561
"FDG05","OUT018",2640.57659668231
"FDV23","OUT010",415.576626094366
"FDI58","OUT018",1322.60800945938
"FDQ11","OUT017",5340.73899880046
"FDC05","OUT027",5412.68961914565
"FDF40","OUT013",3393.80703274644
"FDU02","OUT018",3104.67866286226
"FDT32","OUT013",3006.08819129919
"NCF06","OUT017",4501.23641320261
"FDT46","OUT013",924.792650727965
"FDR58","OUT010",294.513330528247
"FDY04","OUT046",2905.42072370422
"FDT58","OUT045",2486.77701958671
"FDE46","OUT049",2013.90102139401
"DRH11","OUT017",470.122741633193
"DRI51","OUT046",3349.33190858699
"FDC35","OUT017",3864.43155617584
"FDP45","OUT035",3013.26126162589
"FDC45","OUT017",2729.66611546034
"FDU01","OUT045",1910.50544225796
"FDJ53","OUT010",311.755422570228
"FDJ46","OUT017",2546.7529168232
"FDX07","OUT013",4532.28863382457
"NCI30","OUT049",4322.95640017261
"FDE47","OUT027",3584.74559707388
"FDV48","OUT045",1350.17222970476
"FDN16","OUT019",287.350662256982
"FDM52","OUT013",2555.56590890948
"FDA32","OUT027",3666.3702896161
"FDH05","OUT017",4666.65161464707
"FDW25","OUT010",203.394512834698
"FDQ09","OUT046",1888.56458946853
"NCM17","OUT010",102.626787351207
"DRM59","OUT046",2619.6726668821
"FDV47","OUT027",2329.45818803282
"DRE15","OUT035",1041.87307575715
"FDS25","OUT010",214.56932681032
"NCZ05","OUT018",1537.52081987757
"NCV05","OUT019",567.339837625766
"DRM37","OUT046",3595.82999988364
"FDV58","OUT027",4279.39580461644
"FDN22","OUT027",4651.64553885298
"NCO06","OUT049",610.105647775375
"FDT56","OUT019",237.346406894256
"FDM02","OUT013",1916.28946559239
"FDA09","OUT046",1316.96727920643
"NCC06","OUT035",2469.05606485542
"NCL54","OUT049",2303.6130828848
"NCB55","OUT017",648.641989141442
"FDB12","OUT017",1824.09606527987
"NCA54","OUT049",3194.42348146814
"NCS38","OUT049",2101.83084197313
"FDC02","OUT049",4427.67361095424
"FDK44","OUT019",285.799783811483
"FDE16","OUT035",4404.843860735
"NCS05","OUT035",2074.13457109757
"FDZ59","OUT045",3014.09553183218
"FDI20","OUT017",4901.66067953639
"FDQ14","OUT046",2721.73527201719
"FDF53","OUT017",2856.44660247218
"FDW25","OUT017",1759.29176245039
"NCQ43","OUT010",179.857780358143
"FDX52","OUT013",2194.79038851228
"FDE28","OUT045",3783.09234130733
"FDN15","OUT017",2099.63442639005
"FDO28","OUT017",1835.20550365558
"FDQ33","OUT045",2389.85388958086
"FDM22","OUT010",126.732370649522
"FDJ03","OUT017",763.847394632576
"FDI16","OUT045",1107.14003607562
"FDI09","OUT027",5508.48041963136
"FDX55","OUT013",3179.96818897974
"FDS23","OUT027",2861.75310922128
"DRC12","OUT045",2233.91465615344
"FDH41","OUT049",3018.06809767487
"FDN01","OUT013",3162.02386951963
"FDV55","OUT045",2682.68410527932
"NCJ19","OUT013",1206.67150402994
"NCY29","OUT010",212.619698734345
"FDP03","OUT018",1540.7633821874
"FDZ52","OUT045",2003.77835841259
"FDH31","OUT010",116.062330355634
"FDQ19","OUT018",4212.54817037523
"FDS15","OUT035",1707.17064627606
"FDN32","OUT017",3499.51755448788
"FDH32","OUT049",1859.57619673061
"FDF33","OUT017",1833.54910401504
"FDJ22","OUT046",3142.84267768909
"FDG56","OUT010",116.881959092344
"FDC05","OUT046",3068.79736516429
"FDK09","OUT013",3740.8000595378
"NCV29","OUT045",3177.78401599865
"NCC43","OUT019",885.006301829117
"NCA42","OUT049",3019.56494682786
"FDC10","OUT046",1817.06015042531
"FDC16","OUT013",803.552962995984
"NCL17","OUT013",2229.22995914372
"FDA51","OUT035",2301.5585125357
"FDW01","OUT017",2535.05842061824
"NCF30","OUT045",2038.47217853737
"FDN49","OUT013",923.995696191188
"FDY20","OUT045",1363.86210640879
"FDC15","OUT045",1677.62649254733
"FDY24","OUT046",1259.89331515346
"NCG43","OUT017",2310.61415313695
"FDA48","OUT013",3630.43911114001
"NCF55","OUT017",842.002178566511
"FDL38","OUT049",1906.20748896068
"NCQ29","OUT018",3156.25601280272
"FDC34","OUT017",2752.40708471271
"FDP36","OUT027",1849.09432594641
"FDN50","OUT010",66.6128877994579
"FDO23","OUT049",1492.67153940025
"FDT56","OUT013",1350.98018127805
"FDT13","OUT027",4621.83281071823
"FDZ03","OUT013",3374.15195113901
"FDQ03","OUT010",554.645355316384
"FDU44","OUT045",2551.75436278872
"FDD03","OUT049",3815.1765890476
"NCH30","OUT013",1526.7719809596
"FDS60","OUT010",529.978452391357
"FDG08","OUT046",2969.67401457746
"FDX38","OUT017",785.023282634683
"FDD22","OUT017",1762.40228634265
"FDW51","OUT013",3882.46507676211
"FDL09","OUT017",2800.56213875929
"FDZ60","OUT045",1781.90482402901
"NCH07","OUT046",2237.9314293015
"NCQ41","OUT049",3562.8815895613
"FDW04","OUT049",2033.79196329309
"FDI08","OUT027",5412.83489074023
"FDR19","OUT019",354.401176315669
"FDV13","OUT046",1298.27087939573
"FDB52","OUT017",3456.36755088307
"FDZ48","OUT027",3211.70882094115
"NCO14","OUT049",889.14609319234
"FDZ50","OUT013",4314.59896246125
"FDN27","OUT019",400.248390113158
"FDQ60","OUT013",2104.90257689213
"FDR49","OUT017",1418.39437582302
"DRJ35","OUT027",1938.32926360404
"DRI49","OUT017",1674.19291363704
"FDB47","OUT017",4000.96869113102
"FDP37","OUT010",259.923913525028
